Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
2412	-519.9953	-546.3669	26.37164	0.0429394	0.100707	0.176663	0.0434764	0.23556	0.0226617	0.230798	0.0119375	0.0130608	0.0250704	0.107501	0.0490777	0.0423904	0.280422	0.0504689	0.214129	0.0192151	0.110596	0.0516329	0.0236369	0.0524029	0.0902566	0.132283	0.182144	0.0622794	0.0307004	0.121982	0.0361736	0.0595361	0.294364	1.28225	0.1802842	1.819716	0.217065	0.474737	0.792609	1.26166	2.10643	4.60692	1.104531	10.0936	0.09182715	0.0163909	0.038442	0.0674364	0.0165959	0.0899185	0.00865048	0.0881008	0.00455683	0.0049856	0.00956994	0.0410356	0.0187341	0.0161814	0.107043	0.0192651	0.0817378	0.00733485	0.0422172	0.0197095	0.00902275	0.0200034	0.034453	0.0504956	0.0695287	0.0237735	0.011719	0.0465632	0.0138083	0.0227263	0.514081	0.485919	0.5140814	2.619702
2448	-535.5881	-561.911	26.32293	0.0382478	0.0358322	0.0298683	0.0870624	0.10122	0.0413949	0.321529	0.159224	0.127096	0.0981522	0.149174	0.297007	0.0772299	0.215339	0.0322849	0.469218	0.133668	0.110802	0.00514028	0.192284	0.159255	0.543648	0.0749677	0.0308371	0.0806262	0.088154	0.00011655	0.151125	0.0024465	0.241987	1.30321	0.7628584	1.237142	0.106454	0.335386	0.711179	1.40612	2.98164	9.39369	1.619702	1.621719	0.0742743	0.00992689	0.00929993	0.00775205	0.0225963	0.0262709	0.0107437	0.08345	0.0413251	0.0329867	0.0254746	0.0387169	0.0770857	0.0200444	0.0558895	0.00837926	0.121782	0.0346925	0.0287578	0.00133412	0.0499055	0.0413332	0.141099	0.0194572	0.0080035	0.0209258	0.0228796	3.02497e-05	0.0392231	0.000634968	0.623351	0.376649	0.6233513	3.85295
2484	-533.8344	-562.1829	28.34848	0.0324415	0.0297966	0.0788983	0.0208219	0.0693587	0.00605648	0.207913	0.00203549	0.0168447	0.0684501	0.0841401	0.00791	0.11423	0.245783	0.0126739	0.0975712	0.0247946	0.00119326	0.0431732	0.0254932	0.0170826	0.0516103	0.0062866	0.0280473	0.0503921	0.0286591	0.0584544	0.0827157	0.104231	0.46262	1.21495	0.5561747	1.443825	0.0400333	0.20816	0.612848	1.63173	4.804	24.9792	2.326867	2.595993	0.1523087	0.0200621	0.0184264	0.0487913	0.0128764	0.0428919	0.00374537	0.128575	0.00125876	0.0104169	0.04233	0.0520328	0.0048916	0.0706408	0.151994	0.00783765	0.0603387	0.0153331	0.00073792	0.0266986	0.0157652	0.010564	0.0319162	0.00388768	0.0173447	0.0311628	0.017723	0.0361486	0.0511519	0.064457	0.209045	0.790955	0.2090447	1.617058
2520	-541.9389	-570.3125	28.37363	0.00483311	0.003511	0.0744206	0.000603553	0.172602	0.00381883	0.0248925	0.0161738	0.0319563	0.0292075	0.0116323	0.0918802	0.0339533	0.259582	0.00670873	0.102941	0.106296	0.0198888	0.00512812	0.0719604	0.0176491	0.0455061	0.0511834	0.223788	0.0310606	0.0668398	0.0865153	0.0623414	0.0185025	0.322557	1.27098	0.4206109	1.579389	0.0683011	0.270114	0.664742	1.50434	3.70214	14.6411	1.940594	3.754989	0.1015148	0.00288479	0.00209565	0.0444202	0.000360249	0.103023	0.00227939	0.0148579	0.00965382	0.0190741	0.0174334	0.00694312	0.0548415	0.020266	0.15494	0.00400431	0.0614436	0.0634463	0.0118712	0.00306088	0.0429518	0.0105344	0.0271617	0.0305504	0.133575	0.0185395	0.0398954	0.0516393	0.0372104	0.0110438	0.69629	0.30371	0.6962897	1.675376
2556	-524.0862	-550.4978	26.41157	0.0108615	0.0355619	0.139331	0.0196521	0.10903	0.0125592	0.108888	0.00212724	0.00766973	0.00530532	0.206787	0.0230273	0.122531	0.166422	0.0170719	0.0696414	0.103995	0.0812461	0.0358409	0.0642736	0.0412078	0.183645	0.045819	0.0696738	0.00902692	0.130386	0.0244682	0.176522	0.00940949	1.14802	0.940791	0.3538998	1.6461	0.0539384	0.240737	0.641288	1.55936	4.1539	18.5397	2.111298	4.651317	0.48811	0.00534529	0.0175011	0.0685692	0.00967141	0.0536569	0.00618077	0.0535874	0.00104688	0.00377451	0.00261091	0.101766	0.0113324	0.0603013	0.0819014	0.00840158	0.0342727	0.0511789	0.0399837	0.0176384	0.031631	0.0202796	0.0903774	0.0225489	0.0342886	0.00444242	0.064167	0.0120416	0.0868719	0.0046307	0.31262	0.68738	0.3126205	2.031981
2592	-529.5511	-556.8789	27.32785	0.0136167	0.205774	0.141562	0.106749	0.259994	0.0222029	0.136543	0.0019615	0.0245109	0.058867	0.164123	0.0394633	0.192811	0.132837	0.0235677	0.0848488	0.0393757	0.155284	0.0459103	0.0210467	0.152985	0.103817	0.165345	0.0563132	0.137119	0.139876	0.00346474	0.0087248	0.0351166	0.905307	1.03788	0.5078367	1.492163	0.231889	0.490281	0.800617	1.24904	2.03965	4.31241	1.056763	2.938274	0.348907	0.00509261	0.0769593	0.052944	0.0399238	0.0972373	0.00830386	0.0510669	0.000733599	0.00916703	0.0220161	0.0613818	0.0147592	0.072111	0.0496809	0.00881428	0.0317333	0.0147264	0.058076	0.0171704	0.00787142	0.0572161	0.0388272	0.0618387	0.021061	0.0512821	0.0523132	0.00129581	0.00326306	0.0131336	0.38483	0.61517	0.3848297	2.67381
2628	-530.4049	-555.5814	25.17652	0.0728893	0.0347358	0.30533	0.0848817	0.0821767	0.0244466	0.365595	0.0910398	0.0633896	0.167202	0.157577	0.00702901	0.0952771	0.18795	0.06511	0.282732	0.227123	0.0022854	0.126288	0.198017	0.00766424	0.0980469	0.0566697	0.0624362	0.0421756	0.247369	0.113556	0.0432458	0.0221203	0.595033	1.16199	0.2657811	1.734219	0.149872	0.396275	0.749173	1.3348	2.5235	6.67238	1.372368	6.524989	0.2048328	0.0218601	0.0104175	0.0915709	0.0254567	0.0246454	0.00733171	0.109645	0.0273035	0.019011	0.0501453	0.0472586	0.00210805	0.0285743	0.0563675	0.019527	0.0847934	0.0681159	0.000685409	0.0378747	0.0593869	0.00229856	0.029405	0.0169957	0.0187251	0.0126488	0.074188	0.0340564	0.0129698	0.00663404	0.440647	0.559353	0.4406471	3.33436
2664	-530.7599	-554.9424	24.18251	0.0169997	0.132342	0.271106	0.107799	0.419777	0.0410014	0.0740078	0.0103719	0.0310077	0.0416385	0.564915	0.00522864	0.298635	0.27478	0.0284251	0.103349	0.203994	0.0785937	0.107403	0.24396	0.104372	0.0841516	0.0246759	0.0329902	0.186309	0.186647	0.215336	0.149186	0.144665	0.792387	1.08305	0.2769056	1.723094	0.362964	0.61002	0.8571	1.16673	1.63929	2.75509	0.7327955	6.222678	0.2926515	0.00406335	0.031633	0.064801	0.0257666	0.100337	0.00980034	0.0176897	0.00247914	0.00741162	0.00995263	0.135029	0.00124977	0.0713812	0.0656793	0.00679431	0.0247029	0.0487596	0.0187858	0.0256719	0.0583126	0.0249476	0.0201143	0.00589816	0.00788548	0.0445324	0.0446132	0.0514707	0.0356592	0.0345784	0.253847	0.746153	0.2538474	4.183667
2700	-530.178	-557.5071	27.32912	0.0495184	0.229302	0.177482	0.056214	0.291313	0.00891981	0.341931	0.00258752	0.0330767	0.0860721	0.103509	0.0112775	0.0501577	0.0585209	0.0160785	0.085356	0.115509	0.0577143	0.16393	0.0123777	0.0126291	0.28934	0.0138693	0.0497302	0.177325	0.101761	0.0259248	0.00748655	0.0789508	0.824107	1.07036	0.5011744	1.498826	0.228445	0.486717	0.798796	1.25188	2.05458	4.37742	1.067582	2.990627	0.3079747	0.0182869	0.0846799	0.0655433	0.0207595	0.10758	0.00329404	0.126273	0.000955558	0.012215	0.031786	0.0382252	0.00416474	0.018523	0.0216115	0.0059377	0.0315216	0.0426567	0.0213136	0.0605386	0.00457101	0.00466385	0.106852	0.00512188	0.0183651	0.0654853	0.0375799	0.00957391	0.00276474	0.0291561	0.41118	0.58882	0.4111795	2.707863
2736	-528.338	-551.4567	23.11869	0.0676078	0.226667	0.388782	0.106212	0.339903	0.0141598	0.375478	0.0876303	0.0222352	0.385523	0.34171	0.0367109	0.256278	0.305412	0.0544705	0.199204	0.0444311	0.259182	0.146274	0.149902	0.0487976	0.608611	0.0200005	0.0423219	0.0860807	0.192583	0.00458887	0.0641114	0.0857626	0.725039	1.10998	0.3471651	1.652835	0.299749	0.555665	0.832504	1.2012	1.79964	3.33613	0.8711611	4.760948	0.261279	0.0136289	0.0456931	0.0783735	0.0214109	0.0685201	0.00285443	0.0756916	0.0176652	0.00448234	0.0777166	0.0688844	0.00740045	0.0516624	0.0615672	0.0109806	0.040157	0.00895675	0.0522479	0.0294869	0.0302183	0.00983699	0.122688	0.00403184	0.00853156	0.0173528	0.0388223	0.000925058	0.012924	0.0172887	0.378311	0.621689	0.3783114	4.96063
2772	-526.9258	-553.5845	26.65868	0.0235127	0.0108285	0.126834	0.04444	0.130177	0.00108483	0.176587	0.0203169	0.107167	0.0540433	0.107684	0.0699182	0.12881	0.135697	0.0233817	0.115504	0.00741399	0.0746881	0.0238809	0.0607198	0.0579553	0.0959854	0.0357414	0.0222846	0.0243949	0.0241523	0.0578486	0.0611337	0.0351766	0.554295	1.17828	0.1684174	1.831583	0.12112	0.357176	0.725283	1.37877	2.79974	8.25628	1.526379	10.87525	0.1881707	0.0126592	0.00583002	0.0682873	0.0239264	0.0700872	0.000584071	0.0950741	0.0109386	0.0576985	0.0290968	0.057977	0.0376438	0.069351	0.0730589	0.0125887	0.062187	0.00399168	0.0402119	0.0128575	0.0326914	0.031203	0.0516784	0.0192431	0.011998	0.0131341	0.0130036	0.0311455	0.0329142	0.018939	0.374083	0.625917	0.3740827	1.857362
2808	-526.7751	-552.2763	25.50118	0.00988932	0.0366142	0.0277653	0.0161673	0.0393159	6.86008e-05	0.0463784	0.00442354	0.00061409	0.0220439	0.0490845	0.004101	0.0231493	0.103396	0.00324716	0.0273122	0.00508382	0.0244885	0.0100775	0.0030072	0.00473273	0.0201864	0.00698987	0.000252552	0.017105	0.00347642	0.00946704	0.021849	0.0182806	2.2348	0.506082	0.2102227	1.789777	0.0301321	0.181225	0.586919	1.70381	5.51799	33.1872	2.532306	8.513722	1.766352	0.0177048	0.0655501	0.049708	0.0289443	0.0703871	0.000122816	0.083031	0.00791945	0.0010994	0.0394651	0.0878758	0.007342	0.041444	0.185109	0.00581338	0.0488968	0.00910153	0.0438416	0.0180417	0.00538377	0.00847298	0.0361397	0.0125139	0.000452143	0.030623	0.00622382	0.0169488	0.0391161	0.0327276	0.257292	0.742708	0.2572917	0.5585673
2844	-538.5668	-566.6259	28.05918	0.054301	0.00897123	0.206265	0.101348	0.0966918	0.0102396	0.152365	0.0363159	0.0218439	0.0891204	0.173622	0.021119	0.0805208	0.0346738	0.0463809	0.14405	0.0233733	0.101165	0.188437	0.0692886	0.00466232	0.028812	0.0398628	0.0580438	0.0380705	0.110095	0.0141274	0.02423	0.00365543	0.958073	1.01677	0.5583815	1.441618	0.123098	0.360009	0.727073	1.37538	2.77771	8.12361	1.514666	2.58178	0.3769081	0.0274019	0.00452715	0.104087	0.0511433	0.0487935	0.00516718	0.0768881	0.0183261	0.0110231	0.0449728	0.0876149	0.0106572	0.0406332	0.0174974	0.0234052	0.0726918	0.0117949	0.0510507	0.0950908	0.0349651	0.00235274	0.0145394	0.020116	0.0292906	0.0192115	0.0555572	0.00712913	0.0122272	0.00184464	0.20356	0.79644	0.2035601	1.981652
2880	-529.5746	-557.0182	27.4436	0.0132181	0.0738853	0.0959804	0.038196	0.0794222	0.0189135	0.259	0.00756087	0.0243719	0.0607041	0.180318	0.0754975	0.0524937	0.190609	0.0161352	0.0758401	0.0269068	0.0172628	0.0179137	0.0865352	0.00572875	0.0681031	0.0821934	0.0726762	0.0540662	0.0232423	0.100153	0.0302526	0.0130636	0.559358	1.17626	0.3233644	1.676636	0.0779541	0.288103	0.678248	1.47439	3.47099	12.8281	1.845007	5.184973	0.1902162	0.00710558	0.0397181	0.0515956	0.0205328	0.0426945	0.0101672	0.139229	0.00406445	0.0131015	0.0326324	0.0969324	0.0405847	0.0282187	0.102465	0.0086737	0.0407689	0.0144641	0.00927987	0.00962976	0.0465182	0.00307957	0.0366098	0.0441842	0.0390681	0.029064	0.0124942	0.0538386	0.0162627	0.00702252	0.692677	0.307323	0.692677	1.860243
2916	-529.2572	-556.9945	27.73734	0.0130671	0.0315645	0.178966	0.0777094	0.0895217	0.00771236	0.11238	0.000480474	0.0364838	0.0594354	0.161357	0.0409686	0.0614143	0.121283	0.0218155	0.0376104	0.035597	0.0467462	0.0301145	0.0967628	0.0205392	0.0237899	0.075255	0.0143697	0.0598551	0.00865353	0.0708267	0.00794818	0.00745973	0.719603	1.11216	0.2352531	1.764747	0.175228	0.427664	0.767204	1.30343	2.33828	5.70687	1.259347	7.501482	0.2588129	0.00843206	0.0203683	0.115485	0.0501452	0.0577676	0.00497672	0.0725177	0.000310046	0.0235427	0.0383532	0.104122	0.0264367	0.0396301	0.078263	0.0140773	0.0242697	0.0229705	0.0301649	0.0194326	0.0624402	0.0132538	0.0153514	0.0485615	0.00927268	0.038624	0.00558405	0.0457039	0.00512889	0.0048137	0.598094	0.401906	0.5980945	1.549687
2952	-524.1277	-549.5398	25.41208	0.0659778	0.114104	0.41068	0.0876656	0.146986	0.0317882	0.325074	0.00642178	0.0473955	0.235224	0.319545	0.0157986	0.13897	0.202419	0.00128737	0.168666	0.057539	0.069116	0.0626022	0.112023	0.110775	0.109365	0.316283	0.0192019	0.167463	0.0814064	0.0779036	0.0293457	0.101894	0.355984	1.25761	0.232813	1.767187	0.372381	0.617688	0.860447	1.16219	1.61894	2.68542	0.7142753	7.590587	0.1132257	0.0181611	0.0314083	0.113044	0.0241309	0.0404594	0.00875004	0.0894801	0.00176766	0.0130461	0.0647478	0.0879581	0.00434872	0.0382529	0.0557181	0.000354362	0.0464272	0.0158382	0.0190249	0.0172319	0.0308355	0.0304921	0.030104	0.0870602	0.00528554	0.0460959	0.022408	0.0214438	0.00807772	0.0280475	0.446462	0.553538	0.4464617	3.632921
2988	-526.4251	-551.5365	25.11145	0.066278	0.0463111	0.248807	0.0744942	0.284811	0.0671828	0.409	0.115103	0.0064279	0.0499817	0.0913521	0.069663	0.18122	0.35282	0.0545164	0.349739	0.115394	0.0379228	0.0510045	0.116263	0.118442	0.118868	0.139424	0.000244296	0.087371	0.0134877	0.273087	0.150773	0.144476	0.423277	1.23069	0.2743227	1.725677	0.308233	0.563281	0.836047	1.1961	1.77531	3.24429	0.8509781	6.290683	0.1375738	0.0172848	0.0120776	0.0648871	0.0194275	0.0742766	0.0175208	0.106664	0.0300179	0.00167635	0.0130349	0.023824	0.0181676	0.0472609	0.0920128	0.0142175	0.0912093	0.0300938	0.00989	0.0133016	0.0303206	0.0308888	0.0309999	0.0363609	6.37107e-05	0.0227857	0.00351748	0.071219	0.0393205	0.0376782	0.254396	0.745604	0.2543963	3.834462
3024	-536.4751	-563.468	26.99298	0.00161177	0.057413	0.124169	0.0239677	0.0827444	0.0375182	0.126589	0.0362169	0.0129257	0.0951992	0.0366047	0.0900214	0.0838497	0.287384	0.0157166	0.113054	0.0332091	0.0221267	0.0365346	0.0118004	0.0250257	0.0271308	0.0734855	0.0701507	0.00197941	0.0934423	0.00800459	0.0462295	0.00991301	1.02634	0.989462	0.2265251	1.773475	0.141612	0.385469	0.742739	1.34637	2.59424	7.06156	1.413358	7.829045	0.4149102	0.0009571	0.0340929	0.073734	0.0142325	0.0491351	0.022279	0.0751708	0.0215063	0.00767553	0.056531	0.0217365	0.0534563	0.0497915	0.170654	0.00933279	0.0671334	0.0197202	0.0131393	0.0216949	0.00700728	0.0148607	0.0161107	0.043637	0.0416568	0.00117541	0.0554877	0.00475327	0.0274519	0.00588652	0.278549	0.721451	0.2785488	1.684017
3060	-526.4977	-554.2584	27.76066	0.0508891	0.000872394	0.14212	0.0203771	0.0942427	0.00583556	0.215756	0.00103039	0.00351158	0.0635351	0.105555	0.0343272	0.100669	0.0872842	0.00891233	0.138575	0.0828704	0.0127546	0.0588056	0.072283	0.0633669	0.0450841	0.0313894	0.003898	0.000762707	0.0497368	0.0345155	0.0481473	0.0495725	0.73396	1.10642	0.3068173	1.693183	0.11501	0.348272	0.719593	1.38967	2.87132	8.69491	1.563809	5.518537	0.2653469	0.0312841	0.000536304	0.087368	0.0125268	0.0579357	0.00358741	0.132636	0.00063343	0.00215874	0.0390582	0.0648896	0.0211026	0.061886	0.0536579	0.00547885	0.0851892	0.0509445	0.0078409	0.0361507	0.044436	0.0389548	0.0277154	0.0192966	0.0023963	0.000468874	0.0305757	0.0212184	0.0295985	0.0304747	0.574406	0.425594	0.5744064	1.626678
3096	-528.8099	-555.5671	26.75718	0.0167471	0.0370662	0.0926422	0.0386705	0.193668	0.0136159	0.142848	0.00666839	0.0260798	0.0518571	0.0822155	0.0125142	0.159962	0.257459	0.0192933	0.079044	0.12745	0.0119447	0.00777618	0.0899913	0.0333834	0.0141319	0.0716993	0.029111	0.135151	0.0752769	0.0269774	0.0617342	0.0454574	0.436687	1.22533	0.1747781	1.825222	0.12696	0.365473	0.730498	1.36893	2.73618	7.87652	1.492332	10.44308	0.1425539	0.00854252	0.0189072	0.0472559	0.0197255	0.098788	0.00694535	0.0728653	0.00340148	0.0133031	0.0264518	0.0419374	0.00638338	0.081595	0.131328	0.00984132	0.0403196	0.0650109	0.0060929	0.00396656	0.0459038	0.0170286	0.00720855	0.0365732	0.0148493	0.0689394	0.038398	0.0137609	0.0314901	0.0231874	0.676757	0.323243	0.6767572	1.960435
3132	-537.1378	-565.9244	28.78657	0.0142026	0.0151833	0.0428458	0.01812	0.0303237	0.0106176	0.0319686	0.00960476	0.000868129	0.0101327	0.0337322	0.0272779	0.0295977	0.0309006	0.00858465	0.0282823	0.0365917	0.00850705	0.00767195	0.0173428	0.0090195	0.0288803	0.0158816	0.000573848	0.00174044	0.0274989	1.66078e-05	0.0142689	0.0286522	0.575842	1.16966	0.3364916	1.663508	0.067201	0.267984	0.663102	1.50806	3.73157	14.8807	1.952334	4.943685	0.1969258	0.0263553	0.0281752	0.0795078	0.0336249	0.0562708	0.0197027	0.0593232	0.0178233	0.00161096	0.0188031	0.0625958	0.0506188	0.0549236	0.0573414	0.0159303	0.0524827	0.0679022	0.0157863	0.0142366	0.0321825	0.0167372	0.0535924	0.0294711	0.00106487	0.00322969	0.051029	3.08187e-05	0.0264783	0.053169	0.560041	0.439959	0.5600406	0.5388881
3168	-534.8447	-558.8091	23.96445	0.0904414	0.0806855	0.416466	0.0694715	0.230819	0.0274835	0.234596	0.028138	0.194627	0.149485	0.203184	0.000412706	0.187402	0.198897	0.0821773	0.312436	0.15778	0.13583	0.00616362	0.326619	0.318763	0.00990029	0.0916789	0.0189686	0.0460736	0.0733309	0.0941333	0.0620573	0.315702	1.10022	0.959914	0.3291686	1.670831	0.272008	0.529961	0.820293	1.21908	1.88693	3.67637	0.9413818	5.075915	0.4584641	0.0217213	0.0193782	0.100022	0.016685	0.0554358	0.00660071	0.0563429	0.0067579	0.0467434	0.0359017	0.0487986	9.91195e-05	0.0450083	0.047769	0.0197365	0.0750377	0.0378939	0.0326223	0.00148032	0.0784441	0.0765572	0.00237775	0.0220185	0.00455569	0.0110655	0.0176119	0.022608	0.0149043	0.0758221	0.260285	0.739715	0.2602849	4.163723
3204	-526.0883	-551.776	25.68768	0.0570414	0.165761	0.286018	0.0916174	0.302411	0.00515331	0.273351	0.0240756	0.052492	0.0725912	0.280317	0.00084798	0.0143481	0.179102	0.00337722	0.233719	0.020966	0.0831279	0.177724	0.226714	0.203143	0.00172127	0.319213	0.186733	0.0332332	0.28859	0.0174931	0.109293	0.0510582	0.68192	1.12723	0.4240966	1.575903	0.325642	0.578578	0.843066	1.18615	1.72837	3.07086	0.8112521	3.715906	0.2419805	0.0151656	0.0440708	0.0760438	0.0243583	0.0804021	0.00137011	0.0726759	0.00640099	0.0139561	0.0192999	0.0745278	0.000225453	0.00381473	0.0476179	0.000897903	0.0621389	0.00557423	0.0221013	0.0472515	0.0602765	0.0540098	0.000457635	0.0848692	0.0496468	0.00883571	0.0767275	0.00465091	0.0290577	0.0135749	0.0383129	0.961687	0.03831287	3.761232
3240	-534.1892	-558.6614	24.47226	0.0708022	0.151219	0.262994	0.101285	0.142972	0.0151638	0.373157	0.0924797	0.0590656	0.122212	0.265929	0.186344	0.235617	0.405574	0.02604	0.163926	0.049707	0.197103	0.152688	0.0764459	0.117723	0.0595875	0.100748	0.053656	0.114172	0.244663	0.0156414	0.0630148	0.0797145	0.356631	1.25735	0.2165252	1.783475	0.291251	0.547926	0.828869	1.20646	1.82506	3.43346	0.8919549	8.236801	0.1134549	0.0177021	0.0378081	0.0657542	0.0253235	0.0357462	0.00379128	0.0932976	0.023122	0.0147677	0.0305558	0.0664882	0.0465902	0.0589095	0.101402	0.00651059	0.0409851	0.0124278	0.0492802	0.0381753	0.0191132	0.0294334	0.0148982	0.0251891	0.0134152	0.0285456	0.0611711	0.00391071	0.0157551	0.0199304	0.37729	0.62271	0.37729	3.999647
3276	-529.347	-554.7764	25.42943	0.0806473	0.0834017	0.142215	0.013397	0.190249	0.0200797	0.21064	0.0169303	0.0300887	0.0157885	0.261768	0.050105	0.05481	0.0965514	0.0339377	0.221011	0.0319484	0.137548	0.20648	0.0531144	0.0397156	0.280351	0.0248188	0.0553881	0.354757	0.342106	0.229055	0.0184401	0.0911857	0.710092	1.11596	0.3460897	1.65391	0.156951	0.405296	0.754453	1.32546	2.46733	6.37141	1.338994	4.778849	0.2545217	0.0238142	0.0246275	0.0419943	0.00395596	0.0561782	0.00592928	0.0621993	0.00499931	0.00888481	0.00466215	0.0772968	0.0147954	0.0161847	0.0285104	0.0100214	0.0652619	0.00943395	0.0406163	0.0609711	0.015684	0.0117275	0.0827843	0.00732869	0.0163554	0.104755	0.10102	0.067637	0.00544515	0.026926	0.298271	0.701729	0.2982713	3.386528
3312	-533.5882	-560.1535	26.56535	0.0488027	0.0104731	0.391191	0.130513	0.29447	0.0100724	0.16558	0.0274427	0.0643474	0.0298521	0.0300732	0.00213415	0.0341664	0.160485	0.0402437	0.135974	0.0294193	0.117254	0.0423961	0.0187223	0.0280973	0.084749	0.00042701	0.0647016	0.273423	0.256047	0.00165445	0.0552314	0.080365	0.764575	1.09417	0.3960275	1.603972	0.104939	0.33305	0.709629	1.40919	3.00256	9.52933	1.630068	4.050154	0.2795089	0.0185681	0.00398472	0.148838	0.0496566	0.112038	0.00383228	0.0629986	0.0104412	0.0244824	0.0113579	0.0114421	0.000811985	0.0129994	0.0610602	0.0153117	0.0517346	0.0111932	0.0446119	0.0161306	0.00712331	0.0106903	0.0322447	0.000162466	0.0246172	0.10403	0.0974191	0.000629472	0.0210141	0.0305767	0.176567	0.823433	0.1765673	2.628308
3348	-529.1396	-553.1075	23.96795	0.0880533	0.0196394	0.401571	0.126676	0.308265	0.0599455	0.282901	0.112841	0.0750401	0.215337	0.331952	0.0494137	0.236774	0.325889	0.0493036	0.607689	0.082079	0.318548	0.12496	0.0796859	0.0933749	0.0358231	0.00053725	0.108649	0.0995316	0.318012	0.131855	0.342211	0.0210437	0.340509	1.2638	0.5050616	1.494938	0.254955	0.513489	0.812252	1.23114	1.94746	3.92225	0.9881939	2.959913	0.1077732	0.0174446	0.00389084	0.0795569	0.0250963	0.0610716	0.011876	0.0560467	0.0223553	0.0148665	0.0426613	0.0657643	0.00978954	0.0469083	0.0645631	0.00976774	0.120392	0.016261	0.0631088	0.0247563	0.0157869	0.0184989	0.00709705	0.000106437	0.0215248	0.0197186	0.0630026	0.0261222	0.0677968	0.00416905	0.435869	0.564131	0.4358694	5.0476
3384	-521.0527	-549.0983	28.04555	0.0121962	0.00983943	0.101165	0.0125328	0.0604405	0.016878	0.169201	0.00590823	0.0110478	0.0557456	0.220904	0.0213085	0.0755551	0.110899	0.024259	0.0613542	0.0259482	0.0256268	0.0179051	0.0327706	0.0194547	0.00233525	0.00844501	0.0225675	0.0457645	0.0311298	0.0153972	0.0317679	0.00299842	0.191785	1.32329	0.2227695	1.777231	0.0672613	0.268101	0.663192	1.50786	3.72994	14.8674	1.951686	7.977891	0.05797226	0.00974645	0.00786308	0.0808452	0.0100155	0.0483004	0.0134878	0.135215	0.0047215	0.00882871	0.0445485	0.176533	0.0170285	0.0603791	0.0886238	0.0193863	0.0490306	0.0207363	0.0204794	0.0143087	0.0261883	0.015547	0.00186619	0.00674874	0.0180346	0.0365722	0.0248771	0.0123045	0.025387	0.00239615	0.451442	0.548558	0.4514422	1.251346
3420	-528.6255	-556.8345	28.20901	0.0137369	0.0326452	0.0637061	0.0269094	0.0579147	0.00332501	0.0599936	0.0110878	0.00961832	0.00718167	0.0657299	0.0123323	0.0329288	0.107383	0.0111677	0.0394338	0.0213211	0.00329603	0.0184601	0.0130902	0.00968345	0.0023654	0.0265251	0.0411027	0.0638279	0.0137225	0.00109383	0.0320099	0.00608388	1.29205	0.88318	0.3912238	1.608776	0.0768269	0.286063	0.676747	1.47766	3.49573	13.0163	1.85554	4.112164	0.5851816	0.0170079	0.0404187	0.0788758	0.033317	0.0717054	0.00411677	0.0742793	0.013728	0.0119086	0.00889177	0.0813815	0.0152689	0.0407698	0.132953	0.013827	0.0488238	0.026398	0.00408088	0.0228558	0.0162073	0.0119893	0.00292864	0.0328412	0.0508901	0.0790266	0.0169901	0.00135429	0.0396321	0.00753257	0.433886	0.566114	0.4338856	0.807676
