Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
9144	-530.1595	-554.8168	24.65733	0.12672	0.00942313	0.218337	0.174604	0.802681	0.0651249	0.230251	0.0139249	0.0422832	0.11665	0.010115	0.077694	0.141399	0.359688	0.0277353	0.380234	0.337104	0.0359851	0.0229972	0.00745294	0.0119349	0.141932	0.00833989	0.203103	0.164201	0.0341344	0.0460159	0.079085	0.0683703	0.605079	1.15797	0.2721938	1.727806	0.310927	0.565677	0.837155	1.19452	1.76779	3.21619	0.8446869	6.347707	0.2090139	0.0320199	0.00238107	0.0551701	0.0441195	0.202824	0.016456	0.0581806	0.00351859	0.0106843	0.0294755	0.00255589	0.019632	0.0357292	0.0908872	0.00700826	0.0960789	0.0851806	0.00909283	0.005811	0.00188323	0.00301576	0.0358639	0.00210735	0.0513209	0.041491	0.00862519	0.0116274	0.0199835	0.0172761	0.265507	0.734493	0.2655066	3.957521
9180	-526.2625	-553.0291	26.76657	0.130474	0.0556919	0.178001	0.112949	0.156252	0.00141999	0.210932	0.0151272	0.0446694	0.117701	0.343142	0.0448833	0.0520272	0.199054	0.0130767	0.212723	0.112239	0.0113808	0.0202193	0.0282907	0.0562904	0.00843758	0.0910539	0.230358	0.0432978	0.0965329	0.130776	0.0129009	0.0922327	0.699772	1.12009	0.3966067	1.603393	0.19299	0.448284	0.778558	1.28443	2.23073	5.18162	1.189533	4.042779	0.2498981	0.0462324	0.019734	0.0630733	0.0400225	0.0553665	0.000503162	0.0747421	0.00536021	0.0158282	0.0417064	0.12159	0.015904	0.0184354	0.0705331	0.00463363	0.0753765	0.0397711	0.00403268	0.00716453	0.0100246	0.019946	0.00298979	0.0322642	0.0816255	0.0153422	0.0342056	0.0463394	0.00457133	0.0326819	0.31028	0.68972	0.3102804	2.822134
9216	-522.4941	-550.5308	28.0367	0.00615284	0.00495986	0.0104597	0.00084549	0.0186075	0.000652936	0.0227993	0.000118458	0.00138782	0.00559633	0.0306006	0.00331029	0.00562463	0.0238133	0.00274977	0.022881	0.00447726	0.000222416	0.00111081	0.00315783	0.004371	0.00307265	0.00538154	0.00639664	0.0025236	0.00368671	0.00360559	0.00293939	0.00634409	0.902802	1.03888	0.46889	1.53111	0.0277158	0.173986	0.579501	1.72562	5.74759	36.0805	2.592747	3.265393	0.3476061	0.0296024	0.0238628	0.0503236	0.0040678	0.089524	0.00314139	0.109691	0.000569923	0.00667707	0.0269249	0.147225	0.0159264	0.0270611	0.11457	0.0132296	0.110085	0.0215409	0.00107008	0.00534428	0.0151929	0.0210297	0.0147831	0.0258916	0.0307754	0.0121415	0.0177374	0.0173471	0.0141419	0.0305225	0.538389	0.461611	0.538389	0.2078494
9252	-524.5741	-552.0684	27.49429	0.00601599	0.00354836	0.0133065	0.00232172	0.00919098	0.00137167	0.0118537	0.0015241	0.00197318	0.00890845	0.00846538	0.00134484	0.00358839	0.0178458	0.00234401	0.0131357	0.0154013	0.00214734	0.00227286	0.00182256	0.0103411	0.00311002	0.0130126	0.000684347	0.00484866	0.007812	0.00279763	0.00345614	0.00193307	0.47644	1.20942	0.3371357	1.662864	0.0161754	0.133799	0.533912	1.87297	7.47389	61.8224	2.982128	4.932329	0.1575758	0.0341085	0.0201179	0.0754429	0.0131633	0.0521095	0.00777686	0.0672063	0.00864109	0.0111872	0.0505076	0.0479956	0.00762473	0.0203448	0.101179	0.0132897	0.0744744	0.0873196	0.0121746	0.0128863	0.0103332	0.0586301	0.0176327	0.0737767	0.00387999	0.0274901	0.0442912	0.0158615	0.019595	0.0109598	0.344349	0.655651	0.3443486	0.1763784
9288	-529.4837	-552.5906	23.10695	0.119372	0.211915	0.196314	0.0595898	0.550562	0.0121859	0.407683	0.00177328	0.0282228	0.155632	0.24455	0.048084	0.192697	0.33201	0.0294084	0.0745674	0.56782	0.0386301	0.160183	0.222303	0.0243546	0.0859836	0.116412	0.335038	0.215148	0.164144	0.385588	0.145828	0.0394965	0.563583	1.17457	0.314487	1.685513	0.473669	0.69459	0.892529	1.12041	1.4397	2.11118	0.540311	5.359563	0.1919289	0.0231095	0.041025	0.0380049	0.0115361	0.106585	0.00235909	0.0789243	0.000343294	0.00546371	0.0301291	0.047343	0.00930869	0.0373047	0.0642746	0.00569325	0.0144357	0.109926	0.00747849	0.0310102	0.0430362	0.00471486	0.0166458	0.0225364	0.0648608	0.041651	0.031777	0.0746469	0.0282311	0.00764622	0.328995	0.671005	0.3289946	5.165497
9324	-522.9682	-551.6194	28.65123	0.0150345	0.026236	0.105649	0.0309438	0.042507	0.0270269	0.0895429	0.000638187	0.00450184	0.112292	0.071704	0.0357332	0.059586	0.100506	0.00751535	0.148871	0.0913933	0.0116526	0.0134365	0.00709799	0.0836104	0.00759568	0.0497942	0.0460666	0.0622349	0.031155	0.119924	0.0225855	0.00642162	0.607553	1.15698	0.4116923	1.588308	0.112423	0.344429	0.717106	1.39449	2.90336	8.89497	1.580257	3.857997	0.210048	0.0105044	0.0183308	0.0738154	0.0216201	0.0296991	0.0188834	0.0625625	0.000445893	0.00314538	0.0784572	0.0500987	0.0249664	0.041632	0.0702225	0.00525088	0.104014	0.0638553	0.00814151	0.00938791	0.00495928	0.0584175	0.005307	0.0347906	0.0321861	0.0434827	0.0217676	0.0837891	0.0157802	0.00448671	0.376774	0.623226	0.3767739	1.431255
9360	-524.8438	-550.5232	25.6794	0.0644343	0.128887	0.308124	0.0519664	0.144857	0.0457618	0.255115	7.4689e-05	0.00226316	0.0106704	0.157779	0.0110832	0.237632	0.194303	0.0760598	0.187558	0.316905	0.0643894	0.102207	0.0855902	0.111672	0.0675	0.197915	0.20611	0.0709887	0.0713731	0.0245727	0.0403866	0.118311	0.767934	1.09283	0.3105195	1.689481	0.290229	0.546987	0.828426	1.20711	1.8282	3.44556	0.8944987	5.44082	0.281082	0.0192084	0.0384222	0.0918543	0.0154916	0.0431831	0.013642	0.0760517	2.22654e-05	0.000674665	0.00318094	0.0470352	0.00330399	0.0708399	0.0579232	0.022674	0.0559125	0.094472	0.019195	0.0304688	0.0255151	0.0332903	0.0201223	0.0590001	0.0614432	0.0211623	0.0212769	0.00732531	0.0120396	0.0352693	0.0361848	0.963815	0.03618479	3.35449
9396	-533.6394	-562.4651	28.82566	0.0393097	0.0262167	0.129215	0.010835	0.0555329	0.0260175	0.0636521	0.000754004	0.0155831	0.000959095	0.0469242	0.00069384	0.0899183	0.0905092	0.0276002	0.063796	0.0786908	0.00926274	0.0431339	0.0842502	0.0356726	0.0113558	0.101084	0.0106998	0.0241731	0.000332369	0.0170459	0.0510615	0.0408845	0.429126	1.22835	0.3982559	1.601744	0.0753394	0.283349	0.674737	1.48206	3.52922	13.2733	1.869676	4.021897	0.1397408	0.0328906	0.0219356	0.108115	0.00906566	0.0464646	0.021769	0.0532581	0.000630879	0.0130384	0.000802479	0.0392617	0.00058054	0.0752351	0.0757295	0.0230932	0.0533784	0.065841	0.00775019	0.0360903	0.0704926	0.0298475	0.00950145	0.0845777	0.00895261	0.0202257	0.000278095	0.0142624	0.0427234	0.0342083	0.102082	0.897918	0.1020821	1.195164
9432	-532.518	-556.9544	24.43641	0.0569772	0.138953	0.231452	0.0627586	0.363872	0.103739	0.335703	0.0780009	0.00944518	0.0143347	0.198196	0.0106929	0.181968	0.268464	0.0687348	0.206195	0.274855	0.00677909	0.17206	0.0177464	0.0496724	0.0432899	0.22434	0.162479	0.0834591	0.136909	0.161044	0.176638	0.442568	0.517576	1.19297	0.2938238	1.706176	0.361986	0.609218	0.856748	1.1672	1.64145	2.76254	0.7347468	5.8068	0.1735422	0.0133083	0.0324555	0.0540609	0.0146587	0.0849906	0.0242305	0.0784109	0.0182189	0.00220613	0.00334819	0.0462932	0.00249756	0.0425028	0.0627058	0.0160546	0.0481614	0.0641985	0.00158341	0.0401884	0.00414507	0.0116021	0.0101113	0.0523996	0.0379505	0.0194938	0.0319782	0.0376155	0.0412578	0.103372	0.0423698	0.95763	0.04236981	4.281324
9468	-537.4029	-564.5613	27.15834	0.00481014	0.00661039	0.0133853	0.0249119	0.168971	0.0179398	0.321218	0.0487208	0.000528749	0.00696494	0.077432	0.0836096	0.046051	0.0385719	0.0100195	0.102581	0.058098	0.0179481	0.0597032	0.0593063	0.0842831	0.00063899	0.0801196	0.0855019	0.0284096	0.0205804	0.00385038	0.118916	0.103108	1.5867	0.765321	0.6825215	1.317479	0.0310371	0.18386	0.589567	1.69616	5.43893	32.2196	2.51091	1.930311	0.8292983	0.00284155	0.00390503	0.00790722	0.0147165	0.0998181	0.0105978	0.189756	0.0287814	0.000312354	0.00411447	0.0457423	0.0493916	0.0272042	0.022786	0.00591896	0.0605985	0.0343209	0.0106027	0.0352691	0.0350346	0.0497895	0.000377478	0.0473299	0.0505095	0.0167827	0.0121577	0.00227458	0.0702488	0.0609102	0.641883	0.358117	0.6418835	1.692789
9504	-526.553	-554.3617	27.80871	0.0265543	0.0587665	0.0681996	0.00274537	0.152901	0.0013035	0.132654	0.00465804	0.00295022	0.105683	0.114861	0.0563211	0.0530099	0.0339877	0.00447013	0.0790978	0.0596891	0.00619432	0.0483834	0.0246462	0.00801791	0.0309212	0.0841598	0.0963701	0.0195328	0.0592	0.0332216	0.0179351	0.109898	1.00255	0.99898	0.4316556	1.568344	0.0656307	0.264911	0.660721	1.5135	3.77485	15.2368	1.969431	3.633324	0.4014292	0.0177462	0.0392737	0.0455779	0.00183473	0.102184	0.000871127	0.088653	0.00311297	0.00197163	0.0706278	0.0767618	0.0376394	0.0354265	0.022714	0.00298739	0.0528611	0.0398902	0.00413967	0.0323347	0.0164711	0.00535838	0.0206646	0.0562441	0.0644042	0.0130538	0.0395634	0.022202	0.011986	0.0734448	0.401022	0.598978	0.401022	1.496332
9540	-532.5889	-553.8787	21.28981	0.0167144	0.0132716	0.0926745	0.0160951	0.0411193	0.00762268	0.100005	0.00163427	0.0190885	0.0520324	0.0836164	0.0234975	0.0567742	0.0225524	0.0331016	0.111988	0.0298095	0.0308096	0.0348701	0.00915242	0.0184987	0.0398757	0.0550478	0.0437651	0.00884952	0.0197603	0.226357	0.0527761	0.0106395	3.34532	0.0618721	0.3481811	1.651819	0.00973641	0.104457	0.494227	2.02336	9.57333	102.707	3.34917	4.744137	21.62734	0.0131403	0.0104337	0.0728573	0.0126534	0.0323265	0.00599268	0.0786201	0.0012848	0.0150067	0.040906	0.0657362	0.0184729	0.0446338	0.0177299	0.0260233	0.0880411	0.0234352	0.0242214	0.0274136	0.0071953	0.014543	0.0313489	0.0432766	0.0344066	0.00695718	0.0155348	0.177954	0.0414907	0.00836442	0.00839739	0.991603	0.008397393	1.271999
9576	-531.0274	-558.3385	27.31108	0.00162357	0.0414909	0.023902	0.0156518	0.0652393	0.00950543	0.0516262	0.00420601	0.00571917	0.0370946	0.0245796	0.0429687	0.0215248	0.0531417	0.00392799	0.0787789	0.0192395	0.0249748	0.0218648	0.0277102	0.00659553	0.0283844	0.0639996	0.00913397	0.0180835	0.0158455	0.0119896	0.0299971	0.0128664	2.44418	0.42233	0.6778573	1.322143	0.0419837	0.213046	0.617299	1.61996	4.69383	23.8188	2.292471	1.950474	2.314946	0.00210399	0.053768	0.0309746	0.0202832	0.0845434	0.0123181	0.0669023	0.00545056	0.00741146	0.0480708	0.0318527	0.055683	0.027894	0.0688662	0.00509028	0.102089	0.0249325	0.0323648	0.0283346	0.0359096	0.00854714	0.0367833	0.082937	0.0118367	0.0234344	0.0205341	0.0155373	0.0388731	0.0166735	0.325897	0.674103	0.3258969	0.7716655
9612	-524.0418	-550.666	26.62415	0.0772238	0.0126993	0.0574641	0.0141138	0.0909786	0.0022156	0.156549	0.0302782	0.00473114	0.0373161	0.0849667	0.0114077	0.0678321	0.108513	0.00608947	0.100036	0.0952756	0.0198426	0.0293874	0.0317525	0.0220013	0.0108994	0.0585205	0.0515382	0.0660787	0.02132	0.0300268	0.0685148	0.0217423	1.21204	0.915186	0.2056477	1.794352	0.0811983	0.293889	0.682469	1.46527	3.40265	12.3155	1.815525	8.725368	0.5297443	0.0555841	0.0091407	0.0413615	0.0101588	0.0654845	0.00159475	0.112681	0.0217936	0.00340537	0.0268593	0.0611573	0.00821104	0.0488241	0.0781057	0.00438307	0.0720038	0.0685774	0.0142823	0.0211524	0.0228548	0.0158361	0.00784515	0.0421218	0.0370961	0.0475621	0.0153457	0.0216127	0.0493155	0.0156497	0.175809	0.824191	0.1758094	1.389315
9648	-521.783	-549.1304	27.34741	0.0777188	0.0526143	0.119329	0.0448862	0.200905	0.0118478	0.33735	0.038049	0.0330248	0.0616625	0.0942417	0.107397	0.0606141	0.143088	0.0108258	0.294181	0.0745437	0.0716106	0.0954022	0.0361104	0.0389087	0.0444077	0.133714	0.076957	0.0835299	0.0109753	0.11726	0.0386905	0.0448513	0.32902	1.26839	0.3544489	1.645551	0.158334	0.407034	0.755461	1.3237	2.4568	6.31575	1.332649	4.642563	0.1037597	0.0304219	0.0205951	0.0467096	0.0175701	0.0786416	0.00463765	0.132051	0.0148938	0.0129271	0.0241369	0.0368896	0.0420392	0.0237265	0.0560097	0.0042376	0.115153	0.0291791	0.028031	0.0373439	0.0141349	0.0152303	0.0173828	0.0523405	0.0301238	0.0326966	0.00429614	0.0458997	0.0151448	0.0175564	0.339649	0.660351	0.3396491	2.554696
9684	-529.4678	-557.6749	28.20709	0.0149625	0.00743759	0.0372845	0.00679172	0.100294	0.0066558	0.0269592	0.0100061	0.0521795	0.0159614	0.0541964	0.0287297	0.0367646	0.0812634	0.00193728	0.115622	0.0409672	0.0126215	0.0111466	0.0218932	0.00311314	0.00752495	0.0183084	0.0461226	0.0294986	0.0271982	0.0286079	0.016761	0.00923379	0.184525	1.32619	0.2099224	1.790078	0.0548543	0.242722	0.642933	1.55537	4.11993	18.2301	2.099122	8.527328	0.05565579	0.0171974	0.00854854	0.0428536	0.0078062	0.115275	0.00764997	0.0309861	0.0115007	0.0599735	0.0183455	0.0622916	0.0330211	0.0422561	0.0934016	0.00222665	0.132892	0.0470865	0.0145068	0.0128116	0.0251633	0.00357815	0.00864895	0.0210431	0.0530119	0.0339047	0.0312607	0.032881	0.0192646	0.010613	0.499935	0.500065	0.4999345	0.8700423
9720	-530.4381	-558.204	27.76595	0.0308922	0.00138808	0.107137	0.00960289	0.0722484	0.0405129	0.0938085	0.0181468	0.0189641	0.0696074	0.146148	0.057343	0.10478	0.0681954	0.0112201	0.222002	0.0951018	0.0322621	0.0043048	0.0672625	0.0650745	0.0540518	0.0305043	0.10733	0.109982	0.0820312	0.0968982	0.0583719	0.00941312	1.29036	0.883855	0.6016486	1.398351	0.0919708	0.312298	0.695529	1.43776	3.20207	10.873	1.725448	2.324199	0.5839705	0.0163921	0.000736544	0.0568492	0.0050955	0.0383365	0.021497	0.0497768	0.00962906	0.0100627	0.0369351	0.0775491	0.0304274	0.0555985	0.0361859	0.0059536	0.117799	0.050463	0.0171189	0.00228422	0.0356909	0.0345299	0.028681	0.0161862	0.0569513	0.058359	0.0435275	0.0514162	0.0309734	0.0049948	0.504447	0.495553	0.5044468	1.884584
9756	-528.0447	-552.3802	24.3355	0.130101	0.0629536	0.0983056	0.0481904	0.290754	0.0480139	0.194962	0.0582879	0.0164815	0.102471	0.540201	0.0422526	0.395849	0.127835	0.00921308	0.405752	0.446476	0.0943058	0.156095	0.466064	0.116325	0.139494	0.082563	0.106234	0.123377	0.0230841	0.0589512	0.167415	0.00912802	1.36171	0.855317	0.7261557	1.273844	0.271963	0.529919	0.820273	1.21911	1.88708	3.67696	0.941499	1.75423	0.6368191	0.0285238	0.0138022	0.0215529	0.0105654	0.0637459	0.0105267	0.0427442	0.0127792	0.00361347	0.0224661	0.118436	0.00926361	0.0867875	0.028027	0.00201991	0.0889585	0.0978869	0.0206759	0.0342228	0.102182	0.0255036	0.0305831	0.0181014	0.0232912	0.0270496	0.00506104	0.0129247	0.0367046	0.00200126	0.463786	0.536214	0.4637855	4.561136
9792	-535.0247	-559.254	24.22929	0.0886049	0.138079	0.167888	0.0732921	0.182018	0.0245237	0.255112	0.0787962	0.0103916	0.0827268	0.123987	0.102977	0.273559	0.409626	0.0851631	0.604247	0.252463	0.0716347	0.0193476	0.0694378	0.247454	0.0814825	0.0258555	0.0108402	0.0379983	0.0789171	0.169439	0.0726203	0.0389074	1.18657	0.925372	0.4241346	1.575865	0.12345	0.36051	0.727388	1.37478	2.77385	8.10048	1.512604	3.715484	0.5129054	0.0228517	0.0356113	0.0432991	0.0189024	0.0469435	0.00632479	0.0657948	0.020322	0.00268006	0.0213357	0.0319769	0.0265582	0.0705523	0.105645	0.021964	0.155839	0.0651117	0.018475	0.00498987	0.0179084	0.0638197	0.0210148	0.00666828	0.00279575	0.00979999	0.0203532	0.0436993	0.0187292	0.0100344	0.0218142	0.978186	0.02181417	3.877387
9828	-529.1676	-556.5893	27.42164	0.0427078	0.0507622	0.0443721	0.002519	0.180465	0.00551775	0.144044	0.00516597	0.00460361	0.130252	0.0812469	0.00480595	0.0743991	0.107914	0.0245456	0.237746	0.059059	0.0274375	0.0271882	0.0681542	0.0393491	0.0776217	0.0987157	0.00170875	0.0387348	0.0263573	0.0651262	0.0619852	0.00383957	1.48896	0.804415	0.5167859	1.483214	0.0817261	0.294819	0.683142	1.46382	3.39191	12.236	1.810841	2.870075	0.7403958	0.0245964	0.0292351	0.0255549	0.00145075	0.103934	0.0031778	0.0829582	0.0029752	0.00265132	0.075015	0.0467919	0.00276786	0.0428481	0.0621503	0.0141364	0.136924	0.0340134	0.0158019	0.0156583	0.0392515	0.022662	0.0447041	0.0568526	0.000984108	0.0223083	0.0151798	0.0375076	0.0356987	0.0022113	0.704878	0.295122	0.7048782	1.736345
9864	-522.2429	-550.9036	28.66068	0.0230094	0.0117193	0.087577	0.00177868	0.0992812	0.00821932	0.265921	0.0019057	0.0313198	0.0601893	0.0774683	0.0380022	0.0490101	0.0869397	0.000816989	0.112331	0.0333931	0.0169057	0.122228	0.0898891	0.0416083	0.0177522	0.0281175	0.0292736	0.063292	0.057134	0.0131668	0.0572311	0.000427159	0.627762	1.1489	0.4802404	1.51976	0.0977735	0.321757	0.702034	1.42443	3.10793	10.2277	1.681208	3.164581	0.2185619	0.0150792	0.0076802	0.0573934	0.00116565	0.0650637	0.00538652	0.174271	0.0012489	0.0205254	0.0394449	0.0507687	0.0249046	0.0321186	0.0569758	0.000535412	0.073616	0.0218841	0.0110791	0.0801016	0.0589087	0.0272679	0.0116339	0.0184268	0.0191844	0.0414783	0.0374426	0.00862881	0.0375063	0.000279938	0.365495	0.634505	0.365495	1.525907
9900	-530.0758	-558.3822	28.30647	0.012878	0.056431	0.0182853	0.0104173	0.0462082	0.00675252	0.130327	0.000771041	0.000861574	0.021393	0.0223366	0.0417506	0.051541	0.060324	3.47324e-05	0.124051	0.118518	0.0054041	0.0416585	0.0392987	0.0267894	0.0641501	0.0408514	0.00532127	0.013453	0.0235813	0.0331099	0.030095	0.00982924	1.06024	0.975902	0.4729753	1.527025	0.0551059	0.243265	0.643381	1.55429	4.11075	18.1469	2.095815	3.228551	0.4345702	0.0121902	0.0534171	0.0173087	0.00986092	0.0437402	0.00639187	0.123367	0.00072986	0.000815558	0.0202504	0.0211436	0.0395207	0.0487882	0.0571021	3.28774e-05	0.117426	0.112188	0.00511547	0.0394335	0.0371998	0.0253585	0.0607239	0.0386695	0.00503706	0.0127344	0.0223218	0.0313415	0.0284876	0.00930426	0.0740131	0.925987	0.07401309	1.056423
9936	-532.9093	-561.9795	29.07025	0.00167722	0.0038652	0.000731341	0.000451738	0.0145376	0.00237379	0.0125339	0.000855109	0.00115591	0.00129107	0.00884041	0.0091302	0.00550285	0.00710246	0.00107829	0.0168177	0.00130822	0.00455381	0.00668406	0.00324082	0.00577821	0.00310115	0.00815163	0.00100421	0.0108901	0.00390808	0.00609684	0.00362951	0.00840753	0.893438	1.04262	1.104537	0.8954626	0.0170694	0.137356	0.5383	1.8577	7.28033	58.5842	2.943227	0.8107128	0.3427651	0.0108418	0.0249853	0.00472751	0.00292011	0.0939737	0.0153445	0.0810214	0.00552756	0.007472	0.00834567	0.0571459	0.0590191	0.0355714	0.0459114	0.00697025	0.108712	0.00845656	0.0294366	0.0432068	0.0209492	0.0373513	0.0200463	0.0526935	0.00649139	0.0703957	0.0252624	0.039411	0.0234618	0.0543476	0.733655	0.266345	0.7336549	0.1546991
9972	-524.7049	-552.9601	28.25515	0.00186892	0.00325454	0.00611753	0.00134562	0.0112329	0.00456044	0.0254326	0.00134461	0.000909831	0.00675794	0.0168873	0.00700037	0.00397393	0.00667663	0.00263334	0.0186936	0.00732126	0.00252367	0.00422529	0.00195678	0.000477805	0.00381367	0.00742883	0.00183047	0.00377619	0.000498357	0.00171486	6.3178e-05	0.0104127	0.48089	1.20764	0.5352261	1.464774	0.0168843	0.136628	0.537408	1.86078	7.31916	59.2267	2.951113	2.736739	0.1592822	0.0113451	0.0197565	0.0371361	0.00816848	0.0681883	0.0276838	0.154386	0.00816237	0.00552307	0.0410236	0.102513	0.0424953	0.0241234	0.04053	0.0159855	0.113478	0.0444432	0.0153197	0.0256493	0.0118785	0.00290048	0.0231506	0.0450961	0.0111117	0.0229231	0.00302524	0.0104099	0.000383517	0.0632094	0.469261	0.530739	0.4692607	0.1647331
10008	-528.3208	-554.7753	26.45443	0.00283488	0.00215016	0.0200574	0.00490003	0.0271021	0.00204438	0.0362672	0.000408612	0.00372723	0.0116611	0.0391983	0.00334942	0.0176495	0.0213992	0.00754654	0.0237205	0.0148228	0.000697524	0.000202935	0.00656052	0.000167992	0.00400404	0.0108622	0.00295439	0.00375226	0.00532041	0.0105605	0.00278564	0.00613989	1.12807	0.948773	0.2205595	1.77944	0.0199483	0.148204	0.551218	1.81416	6.74747	50.1297	2.830535	8.067847	0.4755901	0.00968039	0.00734224	0.0684908	0.0167324	0.0925466	0.00698105	0.123843	0.00139531	0.0127275	0.0398196	0.133852	0.0114374	0.0602686	0.0730729	0.0257695	0.0809995	0.0506162	0.00238187	0.000692971	0.0224025	0.00057365	0.0136728	0.0370916	0.0100885	0.012813	0.0181678	0.0360613	0.00951224	0.0209661	0.310639	0.689361	0.3106393	0.2928476
10044	-526.4369	-554.7037	28.26684	0.0387402	0.0790665	0.072193	0.0562164	0.0871004	0.0164727	0.276233	0.00313395	0.0215994	0.0694856	0.231938	0.0486727	0.0834931	0.00655629	0.0399233	0.137627	0.220514	0.0235216	0.0348589	0.106738	0.00485361	0.0352154	0.0906582	0.00836335	0.126061	0.154846	0.0685166	0.0813733	0.123162	0.662204	1.13512	0.7257515	1.274249	0.119273	0.354509	0.723589	1.382	2.8208	8.38413	1.537491	1.755764	0.2333516	0.0165053	0.0336864	0.030758	0.0239511	0.0371093	0.00701823	0.117689	0.00133523	0.00920248	0.0296045	0.0988178	0.0207371	0.0355724	0.00279332	0.0170094	0.0586363	0.0939503	0.0100214	0.0148517	0.0454758	0.00206789	0.0150036	0.0386251	0.00356322	0.0537084	0.0659723	0.0291916	0.0346692	0.0524732	0.61917	0.38083	0.6191702	2.347132
10080	-526.2474	-552.9315	26.68411	0.0637836	0.0881094	0.130521	0.0316897	0.172255	0.0411018	0.429085	0.0429171	0.0689206	0.00548141	0.0874278	0.22276	0.120819	0.155867	0.0568372	0.173682	0.0824578	0.0735286	0.0193438	0.0493656	0.146039	0.0439332	0.00738973	0.0417127	0.215842	0.0434345	0.364352	0.00193313	0.129406	0.482524	1.20699	0.3891806	1.610819	0.241182	0.499767	0.805418	1.24159	2.00093	4.14625	1.028351	4.139002	0.15991	0.0205092	0.028331	0.0419683	0.0101896	0.0553877	0.013216	0.13797	0.0137997	0.022161	0.00176251	0.0281119	0.0716271	0.0388487	0.0501182	0.0182757	0.0558463	0.0265138	0.0236427	0.0062199	0.0158732	0.0469578	0.0141265	0.00237612	0.0134125	0.0694026	0.0139661	0.117155	0.000621586	0.0416098	0.562568	0.437432	0.5625679	3.109996
10116	-534.7967	-559.7154	24.91873	0.0574794	0.0233473	0.370891	0.0995222	0.250673	0.0469383	0.461223	0.00972984	0.00719314	0.100582	0.131635	0.153937	0.261095	0.55449	0.0664496	0.171807	0.279308	0.0338831	0.0833823	0.0496388	0.164195	0.145757	0.134384	5.81883e-05	0.0719392	0.0417627	0.160955	0.156372	0.263481	0.276763	1.28929	0.4779514	1.522049	0.170125	0.421544	0.763762	1.30931	2.37223	5.87805	1.280717	3.184526	0.08586494	0.0132072	0.00536459	0.085221	0.0228676	0.057598	0.0107852	0.105977	0.00223566	0.00165279	0.023111	0.0302461	0.0353706	0.0599927	0.127407	0.0152684	0.0394768	0.0641777	0.00778545	0.0191591	0.0114057	0.0377277	0.0334912	0.0308779	1.33701e-05	0.0165297	0.00959597	0.0369832	0.0359301	0.0605411	0.820739	0.179261	0.8207388	4.35211
10152	-531.0784	-554.0131	22.93462	0.0556228	0.0961894	0.231577	0.0878402	0.150642	0.017807	0.56223	0.0932277	0.0573331	0.165868	0.152379	0.146091	0.195652	0.277376	0.014833	0.276006	0.222052	0.0302271	0.122735	0.0762765	0.0482926	0.038085	0.0583001	0.000255181	0.0995735	0.109504	0.0639173	0.0277846	0.10612	0.0919866	1.36321	0.05359823	1.946402	0.248208	0.506816	0.808944	1.23618	1.9731	4.02888	1.007587	36.31466	0.02699127	0.0155206	0.0268401	0.0646179	0.0245104	0.0420341	0.00496875	0.156881	0.0260136	0.0159979	0.0462826	0.042519	0.0407644	0.0545934	0.0773973	0.00413891	0.077015	0.0619599	0.00843437	0.0342471	0.0212837	0.0134752	0.010627	0.0162677	7.1204e-05	0.0277844	0.0305554	0.0178351	0.00775284	0.0296111	0.727889	0.272111	0.7278892	3.583798
